무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
P0049,서울특별시,동대문구,기타,0,답십리로,3,서울특별시 동대문구 답십리로 158,서울특별시 동대문구 답십리동 53-3,37.57274257,127.057663,답십리사거리 마트앞,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구
P0050,서울특별시,동대문구,기타,0,답십리로,3,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,37.572781,127.054721,답십리 래미안위브아파트 교차로 편의점앞,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구
P0051,서울특별시,동대문구,기타,0,답십리로56길,3,서울특별시 동대문구 답십리로56길 15,서울특별시 동대문구 답십리동 990-3,37.571962,127.059635,청소년독서실 앞,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구
P0052,서울특별시,동대문구,기타,0,장안벚꽃로,3,서울특별시 동대문구 장안벚꽃로 167,서울특별시 동대문구 장안동 329-3,37.574936,127.0742821,마로니에공원,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구
P0053,서울특별시,동대문구,기타,0,장안벚꽃로,3,서울특별시 동대문구 장안벚꽃로 205,서울특별시 동대문구 장안동 328,37.577793,127.0757616,은석초교 정문 앞,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구
P0054,서울특별시,동대문구,기타,0,한천로55길,3,서울특별시 동대문구 한천로55길 9,서울특별시 동대문구 이문동 73,37.595856,127.067457,이문삼익아파트 대로변,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구
P0055,서울특별시,동대문구,기타,0,망우로20길,3,서울특별시 동대문구 망우로20길 86,서울특별시 동대문구 휘경동 368,37.590596,127.0655317,브라운스톤@ 정문앞,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구
P0056,서울특별시,동대문구,기타,0,망우로21길,3,서울특별시 동대문구 망우로21길 52,서울특별시 동대문구 휘경동 192-5,37.5902556,127.059381,회기역2번 출구 신생빌딩 맞은편,4,0,,,,2018,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구
P0057,서울특별시,동대문구,기타,0,답십리로56길 125,3,서울특별시 동대문구 답십리로56길 126,서울특별시 동대문구 답십리동 21-77,37.567621,127.057809,답십리현대시장 입구 옆(소문난곱창 옆),4,0,,,,2019,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구
P0058,서울특별시,동대문구,기타,0,한빛로 29,3,서울특별시 동대문구 한빛로 29,서울특별시 동대문구 신설동 45-2,37.57834392,127.025603,남서울대학교 / 대광중·고교 통학로,4,0,,,,2019,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구
P0059,서울특별시,동대문구,기타,0,고산자로28길,3,서울특별시 동대문구 고산자로28길 39,서울특별시 동대문구 용두동 39-714,37.57497077,127.040439,동대문보건소 앞,4,0,,,,2019,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구
P0060,서울특별시,동대문구,기타,0,답십리로29길,3,서울특별시 동대문구 답십리로23길 30,서울특별시 동대문구 전농동 695,37.57672448,127.0496315,"롯데캐슬노를레스아파트104동 동측부, 롯데캐슬 노블레스 아파트 옆길",4,0,,,,2019,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구
P0061,서울특별시,동대문구,기타,0,황물로15길28,3,서울특별시 동대문구 황물로15길 28,서울특별시 동대문구 답십리동 956-38,37.56594249,127.0582254,두산위브아파트 후문,4,0,,,,2020,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구
P0062,서울특별시,동대문구,기타,0,약령시로 51,3,서울특별시 동대문구 약령시로 51,서울특별시 동대문구 제기동 1193,37.58293156,127.0357641,-,4,0,,,,2020,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구
F5923,서울특별시,종로구,특별시도,,통일로,1,서울특별시 종로구 통일로 220,,37.572486,126.960251,독립문R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5924,서울특별시,종로구,특별시도,,진흥로,2,서울특별시 종로구 진흥로 432,,37.608112,126.957041,구기터널삼거리,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5925,서울특별시,종로구,특별시도,,율곡로,1,서울특별시 종로구 율곡로 166,,37.576153,126.996955,원남동R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5912,서울특별시,서대문구,특별시도,,연희로,2,서울특별시 서대문구 연희로 59,,37.563996,126.928659,연희IC,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5913,서울특별시,서대문구,특별시도,,연희로,2,서울특별시 서대문구 연희로 173,,37.572754,126.93535,서대문소방서건너편,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5914,서울특별시,서대문구,특별시도,,통일로,2,서울특별시 서대문구 통일로 113,,37.565564,126.966832,서대문역R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5916,서울특별시,영등포구,일반국도,46번,도림로,2,서울특별시 영등포구 도림로 415,,37.513043,126.896772,문래동R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5917,서울특별시,은평구,특별시도,,통일로,1,서울특별시 은평구 통일로,서울특별시 은평구 불광동 285-43,37.609105,126.931389,서울혁신파크교차로,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5918,서울특별시,은평구,특별시도,,통일로,2,서울특별시 은평구 통일로 731,,37.610737,126.929488,불광역R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5921,서울특별시,은평구,일반국도,1번,증산로,1,서울특별시 은평구 증산로 413,,37.592766,126.914154,새절역R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5892,서울특별시,관악구,특별시도,,남부순환로,1,서울특별시 관악구 남부순환로 1897,,37.478707,126.959932,낙성대입구R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5893,서울특별시,동작구,특별시도,,남부순환로,1,서울특별시 동작구 남부순환로 2059,,37.476833,126.977537,신한은행앞,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5894,서울특별시,관악구,특별시도,,남부순환로,2,서울특별시 관악구 남부순환로 1860,,37.47976,126.956085,원당초교입구R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5895,서울특별시,관악구,특별시도,,남부순환로,1,서울특별시 관악구 남부순환로 1817,,37.481545,126.95231,서울대입구역,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5896,서울특별시,관악구,특별시도,,호암로,1,서울특별시 관악구 호암로 520,,37.463969,126.931756,벽산블루밍아파트101동 앞,2,40,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5897,서울특별시,관악구,특별시도,,남부순환로,2,서울특별시 관악구 남부순환로,서울특별시 관악구 신림동 538-2,37.48199,126.914343,난곡R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5898,서울특별시,마포구,특별시도,,마포대로,2,서울특별시 마포구 마포대로 53,,37.541372,126.948028,가든호텔건너편,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5899,서울특별시,마포구,일반국도,6번,양화로,1,서울특별시 마포구 양화로 196,,37.558862,126.926513,동교동삼거리,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5900,서울특별시,마포구,특별시도,,독막로,2,서울특별시 마포구 독막로 146,,37.547451,126.929868,서강쌍용예가@112동 건너편,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5901,서울특별시,마포구,특별시도,,월드컵로,2,서울특별시 마포구 월드컵로,서울특별시 마포구 상암동 1731-9,37.572661,126.888065,월드컵파크3단지R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5902,서울특별시,마포구,특별시도,,월드컵북로,2,서울특별시 마포구 월드컵북로,서울특별시 마포구 상암동 1715-21,37.579567,126.887933,월드컵파크5단지R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5904,서울특별시,마포구,일반국도,48번,성산로,1,서울특별시 마포구 성산로,서울특별시 마포구 성산동 279-24,37.562921,126.904205,마포구청역사거리,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5905,서울특별시,마포구,일반국도,1번,증산로,2,서울특별시 마포구 증산로 32,,37.567529,126.893179,월드컵경기장R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5906,서울특별시,마포구,일반국도,6번,마포대로,2,서울특별시 마포구 마포대로 247,,37.556808,126.95857,아현교차로,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5907,서울특별시,마포구,일반국도,6번,양화로,1,서울특별시 마포구 양화로 42,,37.549158,126.91375,합정역R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5908,서울특별시,마포구,특별시도,,월드컵북로,1,서울특별시 마포구 월드컵북로 74,,37.560496,126.9163,경성고교입구R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5909,서울특별시,서대문구,일반국도,6번,신촌로,1,서울특별시 서대문구 신촌로 145,,37.556757,126.942589,신촌기차역입구R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5911,서울특별시,서대문구,특별시도,,응암로,2,서울특별시 서대문구 응암로 107,,37.582365,126.913022,북가좌사거리,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5872,서울특별시,양천구,특별시도,,안양천로,2,서울특별시 양천구 안양천로,서울특별시 양천구 신정동 330-8,37.513241,126.875166,목일중교앞,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5873,서울특별시,양천구,특별시도,,중앙로,1,서울특별시 양천구 중앙로,서울특별시 양천구 신정동 1093,37.521171,126.852527,신정네거리역R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5874,서울특별시,양천구,특별시도,,목동로,2,서울특별시 양천구 목동로 193,,37.525929,126.864113,목동5R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5878,서울특별시,구로구,일반국도,46번,경인로,2,서울특별시 구로구 경인로 558,,37.502646,126.879859,구로역R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5880,서울특별시,구로구,일반국도,46번,경인로,2,서울특별시 구로구 경인로,서울특별시 구로구 신도림동 410-22,37.505872,126.883439,신도림6차e편한세상902동앞,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5881,서울특별시,금천구,특별시도,,시흥대로,2,서울특별시 금천구 시흥대로 399,,37.469417,126.897649,금천우체국R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5883,서울특별시,영등포구,특별시도,,도신로,1,서울특별시 영등포구 도신로,서울특별시 영등포구 신길동 362-1,37.506638,126.901716,도림사거리,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5884,서울특별시,영등포구,특별시도,,시흥대로,2,서울특별시 영등포구 시흥대로,서울특별시 영등포구 대림동 952-2,37.49276,126.909317,대림삼거리,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5885,서울특별시,양천구,특별시도,,안양천로,1,서울특별시 양천구 안양천로,서울특별시 양천구 신정동 871-46,37.520799,126.878198,목동현대@104동 건너편,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5886,서울특별시,동작구,특별시도,,양녕로,2,서울특별시 동작구 양녕로 273,,37.504097,126.948954,상도터널남단,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5887,서울특별시,동작구,특별시도,,상도로,2,서울특별시 동작구 상도로,서울특별시 동작구 상도1동 702-1,37.502883,126.947874,상도역R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5888,서울특별시,동작구,특별시도,,사당로,1,서울특별시 동작구 사당로,서울특별시 동작구 사당동 323-26,37.483866,126.977147,남성초교 교차로,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5889,서울특별시,동작구,특별시도,,사당로,1,서울특별시 동작구 사당로 8-1,,37.495475,126.956508,숭실대형남공학관앞,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5890,서울특별시,동작구,특별시도,,상도로,1,서울특별시 동작구 상도로 293,,37.501549,126.949262,GS25상도역점앞,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5891,서울특별시,동작구,특별시도,,여의대방로,1,서울특별시 동작구 여의대방로 128,,37.498514,126.920413,대방천R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5646,서울특별시,서초구,특별시도,,남부순환로,2,서울특별시 서초구 남부순환로,서울특별시 서초구 서초동 산 52-16,37.482734,127.021927,JW타워건너편,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5647,서울특별시,마포구,일반국도,6번,신촌로,1,서울특별시 마포구 신촌로 106,,37.554599,126.937132,신촌5R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5648,서울특별시,서대문구,특별시도,,통일로,1,서울특별시 서대문구 통일로 416,,37.586492,126.946988,홍제3R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5864,서울특별시,강서구,일반국도,6번,공항대로,1,서울특별시 강서구 공항대로 432,,37.555237,126.854833,하이웨이주유소 건너편,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5867,서울특별시,강서구,일반국도,6번,공항대로,1,서울특별시 강서구 공항대로 521,,37.551631,126.864154,등촌삼거리,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
F5868,서울특별시,강서구,특별시도,,강서로,2,서울특별시 강서구 강서로 63,,37.533328,126.845549,화곡터널입구R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
